email_text,label
"Dear students,

Asian Paints, in collaboration with InsideIIM, is organizing a challenge
named -  ""SPECTRUM Season 1"" – a national engineering challenge.

Registrations end: September 12th, 2024.

 How to Participate:
- *Register on this link* -
https://insidekampus.com/competition/asian-paints-spectrum-season-1.
- Access the game link via your registered campus email within 24 hours.
- Top performers will be evaluated on their game points and exam scores to
advance to the next level.

This competition is open exclusively to 2nd, 3rd, and final-year students.

For students pursuing B.Tech Electrical/ Mechanical/ Instrumentation/
Chemical.



-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students,

Hike - our 'marquee' hiring partner is organizing a tech talk this Friday.
All the placement-registered students must register and attend mandatorily.
Based on your attentiveness and active participation, the company decides
about hiring.

Deadline: 10.09.2024 before 7:00 PM
Registration link:
https://docs.google.com/forms/d/1-Ldjn-AyravcAvhM7GoJy4rhED6RECVyzsBPPsyMkio/viewform?edit_requested=true
Topic: ""Engineering & AI: Delivering High-Quality Innovation at Speed and
Scale""

Important highlights:
September 13, 2024, at 5 PM for an inspiring session led by:
- Gaurav Arora - Vice President & Head of Engineering, Hike
- Kush Khurana - Principal ML Scientist, Hike
Why Attend?
- Discover cutting-edge engineering and AI strategies
- Learn how to innovate rapidly without compromising on quality
- Engage with industry experts and get your questions answered
-- 
With regards
*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students,

A gentle reminder!

All the students are requested to check the details thoroughly and register
without fail. Opportunities like this shouldn't be missed out.

Registration link: https://hackrx.in/?viewport=desktop

[image: image.png]

On Fri, Aug 16, 2024 at 9:26 AM Corporate Relations & Career Services <
cr-cs@srmap.edu.in> wrote:

> Dear students,
>
> Bajaj Finserv is back with its hackathon by the name - ""Hack Rx 5.0"" . All
> students are requested to utilize all the hackathons posted and take part
> in them seriously.
>
> Deadline: 20.08.2024
> Registration link: https://hackrx.in/?viewport=desktop
>
>
> [image: image.png]
>
>
>
> --
> With regards
>
> *CR & CS*
> *SRM University - Andhra Pradesh*
> Neerukonda Village
> Mangalagiri Mandal
> Guntur district - 522502
>
>
>

-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students,

All the students are requested to join the mandatory session immediately.

On Tue, Sep 10, 2024 at 10:39 AM Corporate Relations & Career Services <
cr-cs@srmap.edu.in> wrote:

> Dear students,
>
> Hike - our 'marquee' hiring partner is organizing a tech talk this
> Friday. All the placement-registered students must register and attend
> mandatorily. Based on your attentiveness and active participation, the
> company decides about hiring.
>
> Deadline: 10.09.2024 before 7:00 PM
> Registration link:
> https://docs.google.com/forms/d/1-Ldjn-AyravcAvhM7GoJy4rhED6RECVyzsBPPsyMkio/viewform?edit_requested=true
> Topic: ""Engineering & AI: Delivering High-Quality Innovation at Speed and
> Scale""
>
> Important highlights:
> September 13, 2024, at 5 PM for an inspiring session led by:
> - Gaurav Arora - Vice President & Head of Engineering, Hike
> - Kush Khurana - Principal ML Scientist, Hike
> Why Attend?
> - Discover cutting-edge engineering and AI strategies
> - Learn how to innovate rapidly without compromising on quality
> - Engage with industry experts and get your questions answered
> --
> With regards
> *CR & CS*
> *SRM University - Andhra Pradesh*
> Neerukonda Village
> Mangalagiri Mandal
> Guntur district - 522502
>
>

-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students,

TCS is back with its CodeVita Season XII hackathon. Hackathons are
challenging, they keep you upscaling your skills and pushing your creative
limits to solve real-world problems.
All the students are requested to check the details thoroughly and apply
immediately.

Deadline: 24.09.2024
Registration link: https://codevita.tcsapps.com/

Note: While registering for this hackathon, kindly register using your
personal email ID, as TCS is our hiring partner and will comeback during
your 4th year, same NQT ID will be used and the company prefers personal
email ID only for the process.


[image: image.png]


-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
">
> Dear Students,
>
> Ready to unlock your full potential and launch a fulfilling career?
>
> As your university career counselor, I'm here to offer you personalized
> career counseling sessions. During our session, we can work together to:
>
>    - Identify your strengths and interests.
>    - Explore various career paths.
>    - Develop a clear plan to achieve your career goals.
>
> No matter your year of study, taking control of your career path early can
> make a significant difference in your future success.
>
> *Book your session today!*
>
> Simply click the link below to schedule a convenient time:
>
> *Booking Link:* https://calendar.app.google/WAbrS7ZjCWEZ1Ht29
>
> *Location:* 4th Floor, Room No. 411, Homi J Bhabha Block (Old Admin Block)
>
> Don't miss out on this opportunity to gain valuable insights and create a
> roadmap for a successful future.
>
> --
> Thanks,
> Satheesh Kumar N
> Senior Manager - Career Counseling
> SRM University, AP
> +91-88700 84434
> Guntur district - 522502
>
>
",unknown
"Dear students,

Please use this link to book your slots -
https://calendar.google.com/calendar/u/0/appointments/schedules/AcZssZ2PzGcSqcynIqdehFKsFDS7dLrR_HQEm8ghAfqHZPhhA5ukHmijUGrieMCaT0YFZBXFAo0xcXNs

On Sun, Sep 22, 2024 at 9:02 AM Corporate Relations & Career Services <
cr-cs@srmap.edu.in> wrote:

> Dear Students,
>>
>> Ready to unlock your full potential and launch a fulfilling career?
>>
>> As your university career counselor, I'm here to offer you personalized
>> career counseling sessions. During our session, we can work together to:
>>
>>    - Identify your strengths and interests.
>>    - Explore various career paths.
>>    - Develop a clear plan to achieve your career goals.
>>
>> No matter your year of study, taking control of your career path early
>> can make a significant difference in your future success.
>>
>> *Book your session today!*
>>
>> Simply click the link below to schedule a convenient time:
>>
>> *Booking Link:* https://calendar.app.google/WAbrS7ZjCWEZ1Ht29
>>
>> *Location:* 4th Floor, Room No. 411, Homi J Bhabha Block (Old Admin
>> Block)
>>
>> Don't miss out on this opportunity to gain valuable insights and create a
>> roadmap for a successful future.
>>
>> --
>> Thanks,
>> Satheesh Kumar N
>> Senior Manager - Career Counseling
>> SRM University, AP
>> +91-88700 84434
>> Guntur district - 522502
>>
>>
>
>
>
>

-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students,
Hacktoberfest is back and is a month-long event providing a huge platform
for showcasing your coding skills. All the students are requested to take
part in this hackathon.

This helps you to get upgraded on professional basis. Sometimes, if your
contribution is extraordinary, you even receive internship or placement
opportunities too.

Hackathon details: https://hacktoberfest.com/

*How to Get Involved: *

   1. Explore: Visit our designated Hacktoberfest repositories listed below.
   2. Contribute: Submit pull requests to issues labeled “good first issue”
   or “help wanted.”
   3. Earn Points: Your contributions must be accepted, merged, and labeled
   as “Hacktoberfest approved” to count towards the prize tiers.


[Virtual]



From Code to Community: Hacktoberfest 2024 Begins!

The official kickoff of Hacktoberfest, hosted by DigitalOcean, where
open-source advocates come together to celebrate a month of code,
collaboration, and community. This session is packed with insightful talks
and hands-on demonstrations, featuring expert speakers from various domains
who will share their knowledge on the latest tech trends, AI advancements,
and open-source contributions. Learn about the integration of AI with cloud
technology and see how powerful tools like LLMs and GPUs are being utilized
to enhance developer workflows and open-source projects.



Date: Oct 01

Time: 10:00 AM Eastern Daylight Time

Register



[In Person]



Hacktoberfest Bengaluru Meetup: A Day of Open Source Collaboration

Join us for an exciting in-person meetup in Bengaluru as part of
Hacktoberfest 2024, hosted by DigitalOcean! This event brings together
developers, tech enthusiasts, and open-source advocates to connect,
collaborate, and learn from one another in an interactive, hands-on sessions



Date: Oct 12

Time: 11:00 AM India Standard Time

Register



[Virtual]



Closing the Hack: Hacktoberfest 2024 Finale and Highlights

Join us on October 31 for the Hacktoberfest 2024 virtual wrap-up session,
where we celebrate a month of coding, collaboration, and community. This
finale event brings together speakers, participants, and contributors from
around the globe to reflect on the achievements, share insights, and look
forward to the future of open source.



Date: Oct 31

Time: 11:30 AM Eastern Daylight Time
-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students,
L'Oréal has announced a hiring hackathon. All interested students are
requested to register immediately.

Deadline: 20.10.2024
Registration link:
https://unstop.com/competitions/loreal-sustainability-challenge-2024-loreal-1114541?utm_source=Jobs&utm_medium=Affiliates&utm_campaign=Eng-4th-Year&ref=LawCentre
Expected CTC: 28 LPA
Expected Stipend: 80K to 1.6L per month

[image: image.png]

Eligibility and Team Rules:

   - This challenge is open to all final & pre-final year full-time
   undergraduate & postgraduate students from any discipline in any college
   based out of India.
   - A team must consist of exactly 3 members.
   - Each member has to register with official college email IDs. If your
   college does not provide official email IDs, you can use your personal
   email address.
   - Cross-specialization teams are eligible.
   - Cross-year teams are not eligible.
   - A student cannot be a part of more than one team.
   - Any deviation from the above will result in immediate disqualification
   of the entire team.
   - Modification of team post registration will not be allowed.
   - All decisions in the matter of eligibility will be with L'Oréal &
   Unstop.

-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502



-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502



-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students ,
Due to unavoidable circumstances japanese language(Open electives) classes
has been cancelled until further notice ,these classes will be compensated
later
-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students,

We are looking for students proficient with MERN stack technology to
maintain internal student portal. There will be an interview as a part of
selection process. Interested students are requested to fill out the Google
form.

Google form: https://forms.gle/6Zjbty2fbstySJHM9
Deadline: 17.10.2024, 9:00 PM


-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students,

A gentle reminder!

TCS is still accepting registrations and all the students are requested to
utilize this opportunity in upgrading your coding competencies.

After successful registration, it is mandatory to fill out the Google form
attached.

Register Here: https://codevita.tcsapps.com/

Helpline Email Id : campuscommune@tcs.com

Google form (mandatory to fill): https://forms.gle/2319T9MXtyqYS3N87

Deadline: 24.10.2024, 9:00 AM.

Note: While registering for this hackathon, kindly register using your
personal email ID. As TCS is our hiring partner and will come back during
your fourth year, the same NQT ID will be used, and the company prefers
personal email ID only for the process.

[image: image.png]

On Tue, Sep 17, 2024 at 5:17 PM Corporate Relations & Career Services <
cr-cs@srmap.edu.in> wrote:

> Dear students,
>
> TCS is back with its CodeVita Season XII hackathon. Hackathons are
> challenging, they keep you upscaling your skills and pushing your
> creative limits to solve real-world problems.
> All the students are requested to check the details thoroughly and apply
> immediately.
>
> Deadline: 24.09.2024
> Registration link: https://codevita.tcsapps.com/
>
> Note: While registering for this hackathon, kindly register using your
> personal email ID, as TCS is our hiring partner and will comeback during
> your 4th year, same NQT ID will be used and the company prefers personal
> email ID only for the process.
>
>
> [image: image.png]
>
>
> --
> With regards
>
> *CR & CS*
> *SRM University - Andhra Pradesh*
> Neerukonda Village
> Mangalagiri Mandal
> Guntur district - 522502
>
>

-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students,

EY is organizing a hackathon by the name - ""EY Techathon 5.0"". All the
students are requested to check the details and apply immediately.

Registration link:
https://unstop.com/competitions/ey-techathon-50-ey-1153249?utm_source=Jobs&utm_medium=Affiliates&utm_campaign=Eng-4th-Year&ref=LawCentre
Deadline: 10.11.2024

Eligibility Criteria & Team Formulation:

   - EY Techathon 5.0 is open to undergraduate and postgraduate students
   (part-time or full-time) from any discipline from a college.
   - Participants can register individually or in teams with at most 5
   members.
   - Cross-specialization teams are allowed.
   - All the team members are required to verify and confirm their details
   to form a team.
   - A student can be a part of only one team.
   - Any deviation from the above-mentioned guidelines will result in the
   immediate disqualification of the entire team.
   - The Participant(s) should be an Indian citizen, residing in India only
   and above 18 years of age on the date of the participation.
   - The Participant(s) should be students currently enrolled in a
   degree/diploma course (part-time or full-time) from any discipline in any
   college based out of India.
   - The Participant(s) can have a maximum of two non-students in their
   team provided that the students form the majority of the team composition
   - The Participant should not have a criminal conviction or an
   arrangement or a contract that prevents the Participant from participating
   in the Competition.
   - The Participant should have proof of age and address proof when
   requested by EY and must be mandatorily submitted by the Participant to EY,
   as may be required by EY to confirm the eligibility of the Participant

Competition Structure:

Round 1: Executive Summary Submission:

   - Shortlisted teams will have to submit an executive summary of their
   proposed solution in PDF format.
   - The last day to submit entries is 13th October 2024.
   - Teams are requested to upload their entries a few hours before the
   deadline to avoid high traffic closer to the deadline.
   - Teams will be able to view and change their submissions any time
   before the deadline.

Round 2: Detailed Presentation Submission:

   - Participants will make a detailed submission of their ideas,
   explaining the scope of the problem they are solving, how they will apply
   technology, the solution models, and why their idea is innovative.
   - Shortlisted teams will present their solutions virtually to the senior
   management of EY.
   - Each team will be provided 8 minutes for the presentation followed by
   7 minutes for Q&A.
   - All the relevant details will be shared with the shortlisted teams via
   email.

Round 3: Semi Finale Presentations:

   - Shortlisted participants will present their solution models in this
   round to a jury panel comprising EY leaders. Based on this round, finalists
   will be announced.

Mentorship:

   - The shortlisted teams will work with their respective mentors to
   prepare their innovative submissions for the Grand Final.
   - This is a great opportunity for teams to get some expert guidance on
   any roadblocks they may be facing or simply to just gain some confidence by
   pitching EY leaders.

Round 4: Grand Finale:

   - The Grand Finale will be held in person, with the dates to be revealed
   closer to the event.
   - The National Finalists will get a chance to present to the Senior
   Leadership team at EY and an external jury panel of industry leaders.
   - Teams will be given 8 minutes to present followed by 7 minutes of Q&A.
   - Further details of the Grand Finale round will be disclosed closer to
   the event.

Rewards:

   - Winner – Prizes worth INR 3,00,000
   - Runner-Up – Prizes worth INR 2,00,000
   - Internship opportunities with EY
   - Mentoring with EY and industry stalwarts
   - Participation Certificates



[image: image.png]


-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students,

Classes are resumed from today as per the previous schedule. All the
students are requested to attend the classes immediately.

On Mon, Oct 14, 2024 at 9:29 AM Corporate Relations & Career Services <
cr-cs@srmap.edu.in> wrote:

>
> Dear students ,
> Due to unavoidable circumstances japanese language(Open electives) classes
> has been cancelled until further notice ,these classes will be compensated
> later
> --
> With regards
>
> *CR & CS*
> *SRM University - Andhra Pradesh*
> Neerukonda Village
> Mangalagiri Mandal
> Guntur district - 522502
>
>

-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students,

HP is organizing an internship based hackathon by the name - ""HPCL-Power
Lab"". All the students are requested to check the details and register
immediately.

Deadline:

[image: image.png]

Eligibility Criteria:

   - Undergraduate/postgraduate students pursuing a full-time degree are
   eligible to participate.
   - The participants can either register as individuals or compete in
   teams of 2-4.
   - One person cannot be a part of more than one team.

Team Formulation Guidelines:

   - Participants must ensure that they choose a name for their team.
   - It is the team leader’s responsibility to ensure that all the team
   members are eligible to participate in the contest.
   - Violation of the eligibility criteria or team constitution will
   automatically disqualify the team.
   - HPCL reserves the right to check the validity of the registration
   information submitted at any point in time.
   - Modification of team members post-registration will not be allowed.
   - Cross-year and cross-specialisation teams are allowed.

Stages:

Round 1: Online Assessment

   - The online assessment window will be open for 8 hours.
   - Each team will face 45 questions in 30 minutes that test their
   knowledge in areas like Data Interpretation (DI), Analytics, Verbal
   Ability, Quantitative Skills, as well as specialized questions related to
   HPCL and the Oil and Gas industry.
   - Points will be awarded based on both accuracy and speed, so answering
   quickly and correctly is key.
   - The final score will be calculated as an average of all team members'
   performances, meaning every member's participation is crucial.

Round 2: Executive Summary & Prototype Submission

   - This round emphasizes brainstorming, where team members collaborate to
   develop an executive case summary that broadly outlines their proposed
   strategy.
   - Shortlisted teams from the online assessment round will be provided
   with 5 themes. Teams can choose up to two themes to submit their
   solutions.
   - For each selected theme, teams must submit a 2-slider PowerPoint
   presentation that outlines their solution, adhering to the submission
   template provided to ensure all required elements are included.
   - Teams also have the option to create a 2-minute pitch video that
   showcases their idea in a concise, engaging format.
   - Preferred video submission methods include an unlisted YouTube video
   URL, shareable Google Drive link, WeTransfer link, or any other easily
   accessible format.
   - A dedicated webinar will be hosted where industry leaders will present
   the case briefs and directly answer any questions participants may have.

Round 3: Detailed Presentation Submission

   - Each team will submit a comprehensive 7-slide PowerPoint presentation
   outlining their solution in detail.

Round 4: Virtual Semi-Finale

   - Shortlisted teams from the detailed presentation round will have the
   opportunity to present their innovative solutions directly to the esteemed
   HPCL jury.
   - Following the presentation, teams will engage in a dynamic Q&A session
   with the jury.

Round 5: Grand Conclave

   - Before the grand conclave, shortlisted teams will participate in a
   mentorship round where HPCL leaders will provide guidance and insights to
   help refine and strengthen their solutions.
   - The top teams from the virtual semi-final will be invited to present
   their solutions in person to the esteemed jury.
   - After the presentations, the jury will evaluate each team's solution
   based on creativity, feasibility, and impact. The top 3 teams will be
   announced, marking the culmination of this exciting journey.

Rewards & Prizes:

   - Finalists stand a chance to win Summer Internship Opportunities at
   HPCL.
   - Participation Certificates will be awarded to all the participating
   teams in round 1.
   - Many more such exciting prizes are in store. Stay tuned for detailed
   information!




-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students,

Please find the registration link below.

Link:
https://unstop.com/competitions/hp-power-lab-hindustan-petroleum-corporation-ltd-1176356?utm_source=Jobs&utm_medium=Affiliates&utm_campaign=Eng-4th-Year&ref=LawCentre

On Mon, Nov 4, 2024 at 10:44 AM Corporate Relations & Career Services <
cr-cs@srmap.edu.in> wrote:

> Dear students,
>
> HP is organizing an internship based hackathon by the name - ""HPCL-Power
> Lab"". All the students are requested to check the details and register
> immediately.
>
> Deadline:
>
> [image: image.png]
>
> Eligibility Criteria:
>
>    - Undergraduate/postgraduate students pursuing a full-time degree are
>    eligible to participate.
>    - The participants can either register as individuals or compete in
>    teams of 2-4.
>    - One person cannot be a part of more than one team.
>
> Team Formulation Guidelines:
>
>    - Participants must ensure that they choose a name for their team.
>    - It is the team leader’s responsibility to ensure that all the team
>    members are eligible to participate in the contest.
>    - Violation of the eligibility criteria or team constitution will
>    automatically disqualify the team.
>    - HPCL reserves the right to check the validity of the registration
>    information submitted at any point in time.
>    - Modification of team members post-registration will not be allowed.
>    - Cross-year and cross-specialisation teams are allowed.
>
> Stages:
>
> Round 1: Online Assessment
>
>    - The online assessment window will be open for 8 hours.
>    - Each team will face 45 questions in 30 minutes that test their
>    knowledge in areas like Data Interpretation (DI), Analytics, Verbal
>    Ability, Quantitative Skills, as well as specialized questions related to
>    HPCL and the Oil and Gas industry.
>    - Points will be awarded based on both accuracy and speed, so
>    answering quickly and correctly is key.
>    - The final score will be calculated as an average of all team
>    members' performances, meaning every member's participation is crucial.
>
> Round 2: Executive Summary & Prototype Submission
>
>    - This round emphasizes brainstorming, where team members collaborate
>    to develop an executive case summary that broadly outlines their proposed
>    strategy.
>    - Shortlisted teams from the online assessment round will be provided
>    with 5 themes. Teams can choose up to two themes to submit their
>    solutions.
>    - For each selected theme, teams must submit a 2-slider PowerPoint
>    presentation that outlines their solution, adhering to the submission
>    template provided to ensure all required elements are included.
>    - Teams also have the option to create a 2-minute pitch video that
>    showcases their idea in a concise, engaging format.
>    - Preferred video submission methods include an unlisted YouTube video
>    URL, shareable Google Drive link, WeTransfer link, or any other easily
>    accessible format.
>    - A dedicated webinar will be hosted where industry leaders will
>    present the case briefs and directly answer any questions participants may
>    have.
>
> Round 3: Detailed Presentation Submission
>
>    - Each team will submit a comprehensive 7-slide PowerPoint
>    presentation outlining their solution in detail.
>
> Round 4: Virtual Semi-Finale
>
>    - Shortlisted teams from the detailed presentation round will have the
>    opportunity to present their innovative solutions directly to the esteemed
>    HPCL jury.
>    - Following the presentation, teams will engage in a dynamic Q&A
>    session with the jury.
>
> Round 5: Grand Conclave
>
>    - Before the grand conclave, shortlisted teams will participate in a
>    mentorship round where HPCL leaders will provide guidance and insights to
>    help refine and strengthen their solutions.
>    - The top teams from the virtual semi-final will be invited to present
>    their solutions in person to the esteemed jury.
>    - After the presentations, the jury will evaluate each team's solution
>    based on creativity, feasibility, and impact. The top 3 teams will be
>    announced, marking the culmination of this exciting journey.
>
> Rewards & Prizes:
>
>    - Finalists stand a chance to win Summer Internship Opportunities at
>    HPCL.
>    - Participation Certificates will be awarded to all the participating
>    teams in round 1.
>    - Many more such exciting prizes are in store. Stay tuned for detailed
>    information!
>
>
>
>
> --
> With regards
>
> *CR & CS*
> *SRM University - Andhra Pradesh*
> Neerukonda Village
> Mangalagiri Mandal
> Guntur district - 522502
>
>

-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students,

A gentle reminder!

All the students are requested to check the details thoroughly and register
immediately if you have not done yet.

EY is organizing a hackathon by the name - ""EY Techathon 5.0"". All the
students are requested to check the details and apply immediately.

Registration link:
https://unstop.com/competitions/ey-techathon-50-ey-1153249?utm_source=Jobs&utm_medium=Affiliates&utm_campaign=Eng-4th-Year&ref=LawCentre
Deadline: 10.11.2024


On Thu, Oct 24, 2024 at 3:17 PM Corporate Relations & Career Services <
cr-cs@srmap.edu.in> wrote:

> Dear students,
>
> EY is organizing a hackathon by the name - ""EY Techathon 5.0"". All the
> students are requested to check the details and apply immediately.
>
> Registration link:
> https://unstop.com/competitions/ey-techathon-50-ey-1153249?utm_source=Jobs&utm_medium=Affiliates&utm_campaign=Eng-4th-Year&ref=LawCentre
> Deadline: 10.11.2024
>
> Eligibility Criteria & Team Formulation:
>
>    - EY Techathon 5.0 is open to undergraduate and postgraduate students
>    (part-time or full-time) from any discipline from a college.
>    - Participants can register individually or in teams with at most 5
>    members.
>    - Cross-specialization teams are allowed.
>    - All the team members are required to verify and confirm their
>    details to form a team.
>    - A student can be a part of only one team.
>    - Any deviation from the above-mentioned guidelines will result in the
>    immediate disqualification of the entire team.
>    - The Participant(s) should be an Indian citizen, residing in India
>    only and above 18 years of age on the date of the participation.
>    - The Participant(s) should be students currently enrolled in a
>    degree/diploma course (part-time or full-time) from any discipline in any
>    college based out of India.
>    - The Participant(s) can have a maximum of two non-students in their
>    team provided that the students form the majority of the team composition
>    - The Participant should not have a criminal conviction or an
>    arrangement or a contract that prevents the Participant from participating
>    in the Competition.
>    - The Participant should have proof of age and address proof when
>    requested by EY and must be mandatorily submitted by the Participant to EY,
>    as may be required by EY to confirm the eligibility of the Participant
>
> Competition Structure:
>
> Round 1: Executive Summary Submission:
>
>    - Shortlisted teams will have to submit an executive summary of their
>    proposed solution in PDF format.
>    - The last day to submit entries is 13th October 2024.
>    - Teams are requested to upload their entries a few hours before the
>    deadline to avoid high traffic closer to the deadline.
>    - Teams will be able to view and change their submissions any time
>    before the deadline.
>
> Round 2: Detailed Presentation Submission:
>
>    - Participants will make a detailed submission of their ideas,
>    explaining the scope of the problem they are solving, how they will apply
>    technology, the solution models, and why their idea is innovative.
>    - Shortlisted teams will present their solutions virtually to the
>    senior management of EY.
>    - Each team will be provided 8 minutes for the presentation followed
>    by 7 minutes for Q&A.
>    - All the relevant details will be shared with the shortlisted teams
>    via email.
>
> Round 3: Semi Finale Presentations:
>
>    - Shortlisted participants will present their solution models in this
>    round to a jury panel comprising EY leaders. Based on this round, finalists
>    will be announced.
>
> Mentorship:
>
>    - The shortlisted teams will work with their respective mentors to
>    prepare their innovative submissions for the Grand Final.
>    - This is a great opportunity for teams to get some expert guidance on
>    any roadblocks they may be facing or simply to just gain some confidence by
>    pitching EY leaders.
>
> Round 4: Grand Finale:
>
>    - The Grand Finale will be held in person, with the dates to be
>    revealed closer to the event.
>    - The National Finalists will get a chance to present to the Senior
>    Leadership team at EY and an external jury panel of industry leaders.
>    - Teams will be given 8 minutes to present followed by 7 minutes of
>    Q&A.
>    - Further details of the Grand Finale round will be disclosed closer
>    to the event.
>
> Rewards:
>
>    - Winner – Prizes worth INR 3,00,000
>    - Runner-Up – Prizes worth INR 2,00,000
>    - Internship opportunities with EY
>    - Mentoring with EY and industry stalwarts
>    - Participation Certificates
>
>
>
> [image: image.png]
>
>
> --
> With regards
>
> *CR & CS*
> *SRM University - Andhra Pradesh*
> Neerukonda Village
> Mangalagiri Mandal
> Guntur district - 522502
>
>

-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear students,

Counselling sessions booking has resumed for November month. All the
students are requested to book their slots using the link below.

Booking link:
https://calendar.google.com/calendar/u/0/appointments/schedules/AcZssZ2PzGcSqcynIqdehFKsFDS7dLrR_HQEm8ghAfqHZPhhA5ukHmijUGrieMCaT0YFZBXFAo0xcXNs?gv=true


On Mon, Sep 23, 2024 at 10:52 AM Corporate Relations & Career Services <
cr-cs@srmap.edu.in> wrote:

> Dear students,
>
> Please use this link to book your slots -
> https://calendar.google.com/calendar/u/0/appointments/schedules/AcZssZ2PzGcSqcynIqdehFKsFDS7dLrR_HQEm8ghAfqHZPhhA5ukHmijUGrieMCaT0YFZBXFAo0xcXNs
>
> On Sun, Sep 22, 2024 at 9:02 AM Corporate Relations & Career Services <
> cr-cs@srmap.edu.in> wrote:
>
>> Dear Students,
>>>
>>> Ready to unlock your full potential and launch a fulfilling career?
>>>
>>> As your university career counselor, I'm here to offer you personalized
>>> career counseling sessions. During our session, we can work together to:
>>>
>>>    - Identify your strengths and interests.
>>>    - Explore various career paths.
>>>    - Develop a clear plan to achieve your career goals.
>>>
>>> No matter your year of study, taking control of your career path early
>>> can make a significant difference in your future success.
>>>
>>> *Book your session today!*
>>>
>>> Simply click the link below to schedule a convenient time:
>>>
>>> *Booking Link:* https://calendar.app.google/WAbrS7ZjCWEZ1Ht29
>>>
>>> *Location:* 4th Floor, Room No. 411, Homi J Bhabha Block (Old Admin
>>> Block)
>>>
>>> Don't miss out on this opportunity to gain valuable insights and create
>>> a roadmap for a successful future.
>>>
>>> --
>>> Thanks,
>>> Satheesh Kumar N
>>> Senior Manager - Career Counseling
>>> SRM University, AP
>>> +91-88700 84434
>>> Guntur district - 522502
>>>
>>>
>>
>>
>>
>>
>
> --
> With regards
>
> *CR & CS*
> *SRM University - Andhra Pradesh*
> Neerukonda Village
> Mangalagiri Mandal
> Guntur district - 522502
>
>

-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
"Dear Students,

We are happy to inform you that we have collaborated with Cognavi to enable
company-specific AI-based MOCK interviews in the mobile app. All the
students should mandatorily download it and start taking mock interviews
for TCS within 24 hours.

Apart from TCS, there will be other company mock interviews too. There are cash
prizes on daily basis for top scorers.

Do take advantage of the feature. we shall share the list of companies over
email. Below is the link to download

Note: Use SRM Email id for registration.

Play store link:

https://play.google.com/store/apps/details?id=com.cognavi.mock_up&pli=1

Apple Store link:

https://apps.apple.com/in/app/cognavi-mock-up/id6503241886

-- 
With regards

*CR & CS*
*SRM University - Andhra Pradesh*
Neerukonda Village
Mangalagiri Mandal
Guntur district - 522502
",unknown
